date,ticker,marketCap,size_category,Total Cash From Operating Activities,Net Income,Depreciation And Amortization,Change In Working Capital,Total Revenue,Gross Profit,Operating Income,Total Assets,Accounts Receivable,Inventory,Accounts Payable
2024-06-30,REGN,59766321152,Large-Cap,,1432300000.0,120700000.0,-908500000.0,3547100000.0,3066900000.0,1069600000.0,36086800000.0,5717100000.0,2873600000.0,561700000.0
2024-09-30,REGN,59766321152,Large-Cap,,1340600000.0,121700000.0,-63900000.0,3720700000.0,3229600000.0,1179500000.0,37441900000.0,6107100000.0,3018000000.0,497300000.0
2024-12-31,REGN,59766321152,Large-Cap,,917700000.0,126400000.0,-86400000.0,3789200000.0,3223800000.0,990200000.0,37759400000.0,6211900000.0,3087300000.0,789500000.0
2025-03-31,REGN,59766321152,Large-Cap,,808700000.0,126900000.0,129600000.0,3028700000.0,2564400000.0,591700000.0,37545200000.0,5561000000.0,3192400000.0,705500000.0
2025-06-30,REGN,59766321152,Large-Cap,,1391600000.0,135100000.0,-227900000.0,3675600000.0,3145400000.0,1079500000.0,38219200000.0,5610000000.0,3205600000.0,723900000.0
2023-12-31,RF,23762169856,Large-Cap,,,,,,,,,,,
2024-06-30,RF,23762169856,Large-Cap,,501000000.0,41000000.0,-411000000.0,1731000000.0,,,154052000000.0,608000000.0,,
2024-09-30,RF,23762169856,Large-Cap,,490000000.0,34000000.0,479000000.0,1790000000.0,,,157426000000.0,596000000.0,,
2024-12-31,RF,23762169856,Large-Cap,,534000000.0,21000000.0,-845000000.0,1815000000.0,,,157302000000.0,572000000.0,,
2025-03-31,RF,23762169856,Large-Cap,,490000000.0,22000000.0,148000000.0,1784000000.0,,,159846000000.0,583000000.0,,
2025-06-30,RF,23762169856,Large-Cap,,563000000.0,19000000.0,44000000.0,1905000000.0,,,159206000000.0,574000000.0,,
2023-12-31,RHI,3461149184,Mid-Cap,,,,,,,,,,,
2024-03-31,RHI,3461149184,Mid-Cap,,,,,,,,,,,
2024-06-30,RHI,3461149184,Mid-Cap,,68156000.0,22223000.0,66663000.0,1472524000.0,576679000.0,75543000.0,2937749000.0,893467000.0,,158980000.0
2024-09-30,RHI,3461149184,Mid-Cap,,65451000.0,22449000.0,63178000.0,1465004000.0,571656000.0,60565000.0,2982225000.0,885401000.0,,161370000.0
2024-12-31,RHI,3461149184,Mid-Cap,,54290000.0,22152000.0,65760000.0,1382372000.0,536098000.0,64468000.0,2854405000.0,772285000.0,,166955000.0
2025-03-31,RHI,3461149184,Mid-Cap,,17350000.0,21618000.0,-136170000.0,1351907000.0,499045000.0,38882000.0,2696953000.0,786560000.0,,144617000.0
2025-06-30,RHI,3461149184,Mid-Cap,,40968000.0,21089000.0,105352000.0,1369743000.0,509474000.0,1540000.0,2832196000.0,826872000.0,,149758000.0
2023-12-31,RJF,35029770240,Large-Cap,,,,,,,,,,,
2024-03-31,RJF,35029770240,Large-Cap,,,,,,,,,,,
2024-06-30,RJF,35029770240,Large-Cap,,492000000.0,45000000.0,157000000.0,3180000000.0,,,80628000000.0,2798000000.0,,5489000000.0
2024-09-30,RJF,35029770240,Large-Cap,,602000000.0,47000000.0,-75000000.0,3412000000.0,,,82992000000.0,2711000000.0,,5825000000.0
2024-12-31,RJF,35029770240,Large-Cap,,600000000.0,47000000.0,88000000.0,3484000000.0,,,82282000000.0,2650000000.0,,5702000000.0
2025-03-31,RJF,35029770240,Large-Cap,,495000000.0,47000000.0,-584000000.0,3349000000.0,,,83132000000.0,2787000000.0,,5870000000.0
2025-06-30,RJF,35029770240,Large-Cap,,436000000.0,49000000.0,293000000.0,3342000000.0,,,84815000000.0,2917000000.0,,6215000000.0
2023-12-31,RL,18897358848,Large-Cap,,,,,,,,,,,
2024-03-31,RL,18897358848,Large-Cap,,,,,,,,,,,
2024-06-30,RL,18897358848,Large-Cap,,168600000.0,54400000.0,16300000.0,1512200000.0,1065800000.0,215900000.0,6641000000.0,371800000.0,1039100000.0,477800000.0
2024-09-30,RL,18897358848,Large-Cap,,147900000.0,55900000.0,-146400000.0,1726000000.0,1155700000.0,197300000.0,6800000000.0,517900000.0,1127900000.0,495700000.0
2024-12-31,RL,18897358848,Large-Cap,,297400000.0,54300000.0,335100000.0,2143500000.0,1466100000.0,401900000.0,7080900000.0,435200000.0,998600000.0,489500000.0
2025-03-31,RL,18897358848,Large-Cap,,129000000.0,55000000.0,-3100000.0,1697300000.0,1165300000.0,174800000.0,7047300000.0,459500000.0,949600000.0,436000000.0
2025-06-30,RL,18897358848,Large-Cap,,220400000.0,55500000.0,-117300000.0,1719100000.0,1242300000.0,292900000.0,7751700000.0,396600000.0,1222200000.0,609100000.0
2023-12-31,RMD,39571533824,Large-Cap,,,,,,,,,,,
2024-03-31,RMD,39571533824,Large-Cap,,,,,,,,,,,
2024-06-30,RMD,39571533824,Large-Cap,,292236000.0,54755000.0,57125000.0,1223195000.0,715527000.0,381216000.0,6872394000.0,837275000.0,822250000.0,237728000.0
2024-09-30,RMD,39571533824,Large-Cap,,311355000.0,53710000.0,-59400000.0,1224509000.0,717219000.0,387312000.0,7222417000.0,811198000.0,917982000.0,249278000.0
2024-12-31,RMD,39571533824,Large-Cap,,344622000.0,55902000.0,-114897000.0,1282089000.0,751275000.0,417243000.0,7141334000.0,859937000.0,882103000.0,220313000.0
2025-03-31,RMD,39571533824,Large-Cap,,365041000.0,51911000.0,132278000.0,1291736000.0,766409000.0,426268000.0,7566822000.0,907825000.0,862641000.0,222561000.0
2025-06-30,RMD,39571533824,Large-Cap,,379705000.0,74288000.0,58757000.0,1347993000.0,820068000.0,456571000.0,8174391000.0,939492000.0,927711000.0,278157000.0
2023-12-31,ROK,38630211584,Large-Cap,,,,,,,,,,,
2024-03-31,ROK,38630211584,Large-Cap,,,,,,,,,,,
2024-06-30,ROK,38630211584,Large-Cap,,232000000.0,78000000.0,-58000000.0,2051000000.0,795000000.0,294000000.0,11188600000.0,1875100000.0,1356400000.0,844200000.0
2024-09-30,ROK,38630211584,Large-Cap,,239100000.0,81200000.0,161600000.0,2035500000.0,770600000.0,283700000.0,11232100000.0,1802000000.0,1293100000.0,860400000.0
2024-12-31,ROK,38630211584,Large-Cap,,184000000.0,78000000.0,78000000.0,1881000000.0,722000000.0,246000000.0,10944000000.0,1675000000.0,1234000000.0,789000000.0
2025-03-31,ROK,38630211584,Large-Cap,,252000000.0,81000000.0,-163000000.0,2001000000.0,810000000.0,341000000.0,10993000000.0,1820000000.0,1175000000.0,766000000.0
2025-06-30,ROK,38630211584,Large-Cap,,295000000.0,81000000.0,116000000.0,2144000000.0,876000000.0,378000000.0,11193000000.0,1867000000.0,1253000000.0,840000000.0
2023-12-31,ROL,28317515776,Large-Cap,,,,,,,,,,,
2024-03-31,ROL,28317515776,Large-Cap,,,,,,,,,,,
2024-06-30,ROL,28317515776,Large-Cap,,129397000.0,27711000.0,-27403000.0,891920000.0,481635000.0,182377000.0,2766502000.0,205183000.0,37925000.0,54075000.0
2024-09-30,ROL,28317515776,Large-Cap,,136913000.0,27664000.0,-34024000.0,916270000.0,494378000.0,191796000.0,2816198000.0,226452000.0,39283000.0,58217000.0
2024-12-31,ROL,28317515776,Large-Cap,,105675000.0,30535000.0,46076000.0,832169000.0,426707000.0,150627000.0,2819695000.0,196081000.0,39531000.0,49625000.0
2025-03-31,ROL,28317515776,Large-Cap,,105248000.0,29209000.0,-19230000.0,822504000.0,422370000.0,142648000.0,2948558000.0,194105000.0,41249000.0,53075000.0
2025-06-30,ROL,28317515776,Large-Cap,,141489000.0,31737000.0,-12972000.0,999527000.0,537666000.0,198333000.0,3180040000.0,229735000.0,43239000.0,73798000.0
2023-12-31,ROP,53732659200,Large-Cap,,,,,,,,,,,
2024-03-31,ROP,53732659200,Large-Cap,,,,,,,,,,,
2024-06-30,ROP,53732659200,Large-Cap,,337100000.0,201500000.0,-21100000.0,1716800000.0,1193300000.0,494200000.0,29847500000.0,739900000.0,128800000.0,149400000.0
2024-09-30,ROP,53732659200,Large-Cap,,367900000.0,206000000.0,201100000.0,1764600000.0,1221700000.0,496600000.0,31552700000.0,821200000.0,129000000.0,155800000.0
2024-12-31,ROP,53732659200,Large-Cap,,462300000.0,211100000.0,108500000.0,1877100000.0,1282300000.0,524700000.0,31334700000.0,885100000.0,120800000.0,148100000.0
2025-03-31,ROP,53732659200,Large-Cap,,331100000.0,213100000.0,-153700000.0,1882800000.0,1293700000.0,525800000.0,31418800000.0,813300000.0,125500000.0,152800000.0
2025-06-30,ROP,53732659200,Large-Cap,,378300000.0,223700000.0,-92200000.0,1943600000.0,1345400000.0,548300000.0,33220400000.0,868800000.0,132200000.0,159400000.0
2024-01-31,ROST,49278287872,Large-Cap,,,,,,,,,,,
2024-04-30,ROST,49278287872,Large-Cap,,,,,,,,,,,
2024-07-31,ROST,49278287872,Large-Cap,,527148000.0,108595000.0,-69614000.0,5287519000.0,1495590000.0,659233000.0,14678021000.0,181918000.0,2490558000.0,2217227000.0
2024-10-31,ROST,49278287872,Large-Cap,,488808000.0,111803000.0,-127852000.0,5071354000.0,1437071000.0,604216000.0,14905186000.0,176218000.0,2859106000.0,2346479000.0
2025-01-31,ROST,49278287872,Large-Cap,,586784000.0,117204000.0,210601000.0,5912279000.0,1568657000.0,731024000.0,14905332000.0,144482000.0,2444513000.0,2126317000.0
2025-04-30,ROST,49278287872,Large-Cap,,479249000.0,115938000.0,-246977000.0,4984971000.0,1403605000.0,606470000.0,14304616000.0,181004000.0,2669849000.0,2163954000.0
2025-07-31,ROST,49278287872,Large-Cap,,507995000.0,126399000.0,-39711000.0,5529152000.0,1526985000.0,638274000.0,14495519000.0,210520000.0,2608485000.0,2205613000.0
2023-12-31,RSG,71250771968,Large-Cap,,,,,,,,,,,
2024-03-31,RSG,71250771968,Large-Cap,,,,,,,,,,,
2024-06-30,RSG,71250771968,Large-Cap,,512000000.0,439000000.0,85000000.0,4048000000.0,1665000000.0,818000000.0,31934100000.0,1817800000.0,99900000.0,1285500000.0
2024-09-30,RSG,71250771968,Large-Cap,,565700000.0,449300000.0,-102800000.0,4076200000.0,1709300000.0,854600000.0,31814200000.0,1847500000.0,97700000.0,1225400000.0
2024-12-31,RSG,71250771968,Large-Cap,,512000000.0,469700000.0,-96200000.0,4046000000.0,1728700000.0,812600000.0,32402000000.0,1821000000.0,98000000.0,1345000000.0
2025-03-31,RSG,71250771968,Large-Cap,,495000000.0,462000000.0,36000000.0,4009000000.0,1695000000.0,807000000.0,33103000000.0,1854000000.0,102000000.0,1154000000.0
2025-06-30,RSG,71250771968,Large-Cap,,550000000.0,492000000.0,59000000.0,4235000000.0,1786000000.0,870000000.0,33397000000.0,1880000000.0,104000000.0,1199000000.0
2023-12-31,RTX,218650820608,Large-Cap,,,,,,,,,,,
2024-03-31,RTX,218650820608,Large-Cap,,,,,,,,,,,
2024-06-30,RTX,218650820608,Large-Cap,,111000000.0,1072000000.0,1433000000.0,19721000000.0,3580000000.0,529000000.0,161169000000.0,10252000000.0,13047000000.0,10939000000.0
2024-09-30,RTX,218650820608,Large-Cap,,1472000000.0,1094000000.0,316000000.0,20089000000.0,4034000000.0,2028000000.0,164822000000.0,10097000000.0,13465000000.0,11834000000.0
2024-12-31,RTX,218650820608,Large-Cap,,1482000000.0,1139000000.0,-1144000000.0,21623000000.0,4235000000.0,2111000000.0,162861000000.0,10976000000.0,12768000000.0,12897000000.0
2025-03-31,RTX,218650820608,Large-Cap,,1535000000.0,1052000000.0,-1246000000.0,20306000000.0,4116000000.0,2035000000.0,164864000000.0,11426000000.0,13618000000.0,13444000000.0
2025-06-30,RTX,218650820608,Large-Cap,,1657000000.0,1076000000.0,-2176000000.0,21581000000.0,4376000000.0,2146000000.0,167139000000.0,12385000000.0,14012000000.0,13433000000.0
2023-12-31,RVTY,9757060096,Mid-Cap,,,,,,,,,,,
2024-03-31,RVTY,9757060096,Mid-Cap,,,,,,,,,,,
2024-06-30,RVTY,9757060096,Mid-Cap,,55360000.0,107344000.0,-11685000.0,691685000.0,385506000.0,83819000.0,13424849000.0,597436000.0,401432000.0,174871000.0
2024-09-30,RVTY,9757060096,Mid-Cap,,94367000.0,107670000.0,-48487000.0,684049000.0,384816000.0,96195000.0,12769737000.0,602141000.0,404570000.0,176407000.0
2024-12-31,RVTY,9757060096,Mid-Cap,,94645000.0,105033000.0,60605000.0,729372000.0,412290000.0,124528000.0,12392478000.0,632400000.0,367587000.0,167463000.0
2025-03-31,RVTY,9757060096,Mid-Cap,,42237000.0,97422000.0,-13302000.0,664762000.0,375546000.0,72230000.0,12360724000.0,617418000.0,381308000.0,178086000.0
2025-06-30,RVTY,9757060096,Mid-Cap,,53948000.0,102778000.0,-48856000.0,720284000.0,392556000.0,89065000.0,12362789000.0,661138000.0,388467000.0,178151000.0
2023-12-31,SBAC,20855152640,Large-Cap,,,,,,,,,,,
2024-03-31,SBAC,20855152640,Large-Cap,,,,,,,,,,,
2024-06-30,SBAC,20855152640,Large-Cap,,162830000.0,64179000.0,61993000.0,660477000.0,519209000.0,392654000.0,9786178000.0,88650000.0,,50738000.0
2024-09-30,SBAC,20855152640,Large-Cap,,258534000.0,63515000.0,-62301000.0,667595000.0,517256000.0,393654000.0,10201663000.0,111018000.0,,54438000.0
2024-12-31,SBAC,20855152640,Large-Cap,,173630000.0,65073000.0,-73143000.0,693700000.0,541571000.0,408903000.0,11417336000.0,145695000.0,,59549000.0
2025-03-31,SBAC,20855152640,Large-Cap,,220732000.0,65048000.0,-53042000.0,664248000.0,510582000.0,379315000.0,10442917000.0,129847000.0,,65043000.0
2025-06-30,SBAC,20855152640,Large-Cap,,225794000.0,69964000.0,12634000.0,698981000.0,526885000.0,385899000.0,10766387000.0,139890000.0,,60820000.0
2023-12-31,SBUX,94789419008,Large-Cap,,,,,,,,,,,
2024-03-31,SBUX,94789419008,Large-Cap,,,,,,,,,,,
2024-06-30,SBUX,94789419008,Large-Cap,,1054800000.0,407400000.0,-283500000.0,9113900000.0,2543900000.0,1443600000.0,30111800000.0,1146000000.0,1854700000.0,1586300000.0
2024-09-30,SBUX,94789419008,Large-Cap,,909200000.0,401400000.0,-127200000.0,9073900000.0,2381700000.0,1203500000.0,31339300000.0,1213800000.0,1777300000.0,1595500000.0
2024-12-31,SBUX,94789419008,Large-Cap,,780800000.0,432200000.0,216800000.0,9397800000.0,2301100000.0,1075200000.0,31893100000.0,1241500000.0,1731600000.0,1777700000.0
2025-03-31,SBUX,94789419008,Large-Cap,,384200000.0,435300000.0,-966700000.0,8761600000.0,1848000000.0,658100000.0,31633100000.0,1154700000.0,2047300000.0,1913800000.0
2025-06-30,SBUX,94789419008,Large-Cap,,558300000.0,448000000.0,-477200000.0,9456000000.0,2155700000.0,899300000.0,33649200000.0,1242600000.0,2259200000.0,1888200000.0
2023-12-31,SCHW,173280837632,Large-Cap,,,,,,,,,,,
2024-03-31,SCHW,173280837632,Large-Cap,,,,,,,,,,,
2024-06-30,SCHW,173280837632,Large-Cap,,1332000000.0,362000000.0,-6290000000.0,4690000000.0,,,449675000000.0,72836000000.0,,79966000000.0
2024-09-30,SCHW,173280837632,Large-Cap,,1408000000.0,361000000.0,16984000000.0,4847000000.0,,,466055000000.0,74016000000.0,,89164000000.0
2024-12-31,SCHW,173280837632,Large-Cap,,1840000000.0,354000000.0,-13433000000.0,5329000000.0,,,479843000000.0,88020000000.0,,114895000000.0
2025-03-31,SCHW,173280837632,Large-Cap,,1909000000.0,347000000.0,3690000000.0,5599000000.0,,,462903000000.0,84449000000.0,,116323000000.0
2025-06-30,SCHW,173280837632,Large-Cap,,2126000000.0,343000000.0,293000000.0,5851000000.0,,,458936000000.0,82785000000.0,,127939000000.0
2024-01-31,SJM,11651086336,Large-Cap,,,,,,,,,,,
2024-04-30,SJM,11651086336,Large-Cap,,,,,,,,,,,
2024-07-31,SJM,11651086336,Large-Cap,,185000000.0,129000000.0,-162300000.0,2125100000.0,797200000.0,356600000.0,20348200000.0,734900000.0,1137800000.0,1244100000.0
2024-10-31,SJM,11651086336,Large-Cap,,-24500000.0,128000000.0,-3100000.0,2271200000.0,886100000.0,441200000.0,20020100000.0,804600000.0,1084400000.0,1233800000.0
2025-01-31,SJM,11651086336,Large-Cap,,-662300000.0,122100000.0,-165200000.0,2186000000.0,878100000.0,468800000.0,18425600000.0,654300000.0,1086300000.0,1133300000.0
2025-04-30,SJM,11651086336,Large-Cap,,-729000000.0,123400000.0,45800000.0,2143800000.0,823300000.0,387900000.0,17563300000.0,619000000.0,1209400000.0,1288700000.0
2025-07-31,SJM,11651086336,Large-Cap,,-43900000.0,135200000.0,-146700000.0,2113300000.0,474700000.0,51600000.0,17741900000.0,643200000.0,1386000000.0,1234100000.0
2023-12-31,SLB,53062574080,Large-Cap,,,,,,,,,,,
2024-03-31,SLB,53062574080,Large-Cap,,,,,,,,,,,
2024-06-30,SLB,53062574080,Large-Cap,,1112000000.0,631000000.0,-429000000.0,9139000000.0,1877000000.0,1595000000.0,49373000000.0,8605000000.0,4504000000.0,10099000000.0
2024-09-30,SLB,53062574080,Large-Cap,,1186000000.0,640000000.0,197000000.0,9159000000.0,1922000000.0,1645000000.0,49775000000.0,8260000000.0,4573000000.0,10346000000.0
2024-12-31,SLB,53062574080,Large-Cap,,1095000000.0,14000000.0,361000000.0,9284000000.0,1961000000.0,1689000000.0,48935000000.0,8011000000.0,4375000000.0,4230000000.0
2025-03-31,SLB,53062574080,Large-Cap,,797000000.0,640000000.0,-921000000.0,8490000000.0,1606000000.0,1338000000.0,49002000000.0,8604000000.0,4650000000.0,10221000000.0
2025-06-30,SLB,53062574080,Large-Cap,,1014000000.0,633000000.0,-451000000.0,8546000000.0,1612000000.0,1345000000.0,48769000000.0,8586000000.0,4740000000.0,9993000000.0
2023-12-31,SNA,17835177984,Large-Cap,,,,,,,,,,,
2024-03-31,SNA,17835177984,Large-Cap,,,,,,,,,,,
2024-06-30,SNA,17835177984,Large-Cap,,271200000.0,24600000.0,-25100000.0,1279900000.0,667500000.0,350500000.0,7759900000.0,783500000.0,965000000.0,271100000.0
2024-09-30,SNA,17835177984,Large-Cap,,251100000.0,24600000.0,-31800000.0,1247400000.0,659500000.0,324100000.0,7953300000.0,796400000.0,995800000.0,270000000.0
2024-12-31,SNA,17835177984,Large-Cap,,258100000.0,24300000.0,-26500000.0,1299200000.0,662800000.0,331900000.0,7896800000.0,815600000.0,943400000.0,265900000.0
2025-03-31,SNA,17835177984,Large-Cap,,240500000.0,24000000.0,-4400000.0,1243200000.0,648800000.0,313400000.0,8069000000.0,852700000.0,961200000.0,281300000.0
2025-06-30,SNA,17835177984,Large-Cap,,250300000.0,24400000.0,-71100000.0,1281100000.0,663700000.0,327300000.0,8201800000.0,842400000.0,997700000.0,269800000.0
2024-01-31,SNPS,90600775680,Large-Cap,,,,,,,,,,,
2024-04-30,SNPS,90600775680,Large-Cap,,,,,,,,,,,
2024-07-31,SNPS,90600775680,Large-Cap,,408055000.0,56263000.0,-139411000.0,1525749000.0,1235073000.0,360211000.0,11648684000.0,805198000.0,386009000.0,78547000.0
2024-10-31,SNPS,90600775680,Large-Cap,,1114106000.0,114916000.0,135333000.0,1635986000.0,1260963000.0,310802000.0,13073561000.0,941312000.0,361849000.0,207333000.0
2025-01-31,SNPS,90600775680,Large-Cap,,295683000.0,47934000.0,-518700000.0,1455315000.0,1185340000.0,251839000.0,13041089000.0,892647000.0,415199000.0,101520000.0
2025-04-30,SNPS,90600775680,Large-Cap,,345332000.0,48904000.0,-137122000.0,1604266000.0,1285919000.0,376426000.0,23756517000.0,1002195000.0,395339000.0,84740000.0
2025-07-31,SNPS,90600775680,Large-Cap,,242509000.0,114469000.0,79065000.0,1739737000.0,1359173000.0,165269000.0,48230256000.0,1392373000.0,382056000.0,132945000.0
2023-12-31,SO,103987478528,Large-Cap,,,,,,,,,,,
2024-03-31,SO,103987478528,Large-Cap,,,,,,,,,,,
2024-06-30,SO,103987478528,Large-Cap,,1203000000.0,1311000000.0,409000000.0,6463000000.0,3505000000.0,1939000000.0,141937000000.0,2239000000.0,3287000000.0,2445000000.0
2024-09-30,SO,103987478528,Large-Cap,,1535000000.0,1344000000.0,714000000.0,7274000000.0,3953000000.0,2368000000.0,143956000000.0,2327000000.0,3385000000.0,3950000000.0
2024-12-31,SO,103987478528,Large-Cap,,534000000.0,1350000000.0,1159000000.0,6341000000.0,2661000000.0,1058000000.0,145180000000.0,2228000000.0,3369000000.0,3701000000.0
2025-03-31,SO,103987478528,Large-Cap,,1334000000.0,1411000000.0,-1342000000.0,7775000000.0,3741000000.0,2010000000.0,148109000000.0,2463000000.0,3054000000.0,3094000000.0
2025-06-30,SO,103987478528,Large-Cap,,880000000.0,1449000000.0,88000000.0,6973000000.0,3490000000.0,1764000000.0,148853000000.0,2301000000.0,3075000000.0,2948000000.0
2023-12-31,SPG,69930409984,Large-Cap,,,,,,,,,,,
2024-03-31,SPG,69930409984,Large-Cap,,,,,,,,,,,
2024-06-30,SPG,69930409984,Large-Cap,,494299000.0,332595000.0,90437000.0,1458266000.0,1230334000.0,754101000.0,33376971000.0,793107000.0,,1627309000.0
2024-09-30,SPG,69930409984,Large-Cap,,475995000.0,341905000.0,-77248000.0,1480710000.0,1222578000.0,767769000.0,33275918000.0,767756000.0,,1619747000.0
2024-12-31,SPG,69930409984,Large-Cap,,668065000.0,360599000.0,135000.0,1582232000.0,1310458000.0,835746000.0,32405691000.0,796513000.0,,1712465000.0
2025-03-31,SPG,69930409984,Large-Cap,,414533000.0,355647000.0,-143268000.0,1473012000.0,1198597000.0,727616000.0,32501143000.0,779888000.0,,1487366000.0
2025-06-30,SPG,69930409984,Large-Cap,,556967000.0,367638000.0,269506000.0,1498459000.0,1253328000.0,744197000.0,33295602000.0,777538000.0,,1630964000.0
2023-12-31,SPGI,148736049152,Large-Cap,,,,,,,,,,,
2024-03-31,SPGI,148736049152,Large-Cap,,,,,,,,,,,
2024-06-30,SPGI,148736049152,Large-Cap,,1011000000.0,292000000.0,186000000.0,3549000000.0,2471000000.0,1439000000.0,60956000000.0,2709000000.0,,477000000.0
2024-09-30,SPGI,148736049152,Large-Cap,,971000000.0,294000000.0,253000000.0,3575000000.0,2503000000.0,1402000000.0,60368000000.0,2635000000.0,,475000000.0
2024-12-31,SPGI,148736049152,Large-Cap,,880000000.0,300000000.0,265000000.0,3592000000.0,2478000000.0,1259000000.0,60221000000.0,2867000000.0,,553000000.0
2025-03-31,SPGI,148736049152,Large-Cap,,1090000000.0,293000000.0,-564000000.0,3777000000.0,2624000000.0,1567000000.0,59889000000.0,3081000000.0,,525000000.0
2025-06-30,SPGI,148736049152,Large-Cap,,1072000000.0,295000000.0,-175000000.0,3755000000.0,2636000000.0,1537000000.0,60395000000.0,2979000000.0,,532000000.0
2023-12-31,SRE,57802530816,Large-Cap,,,,,,,,,,,
2024-03-31,SRE,57802530816,Large-Cap,,,,,,,,,,,
2024-06-30,SRE,57802530816,Large-Cap,,725000000.0,603000000.0,-446000000.0,3011000000.0,1331000000.0,572000000.0,90473000000.0,1552000000.0,467000000.0,1753000000.0
2024-09-30,SRE,57802530816,Large-Cap,,649000000.0,614000000.0,-29000000.0,2776000000.0,1235000000.0,446000000.0,93748000000.0,1716000000.0,519000000.0,1966000000.0
2024-12-31,SRE,57802530816,Large-Cap,,676000000.0,626000000.0,-406000000.0,3758000000.0,1850000000.0,1046000000.0,96155000000.0,1983000000.0,559000000.0,2238000000.0
2025-03-31,SRE,57802530816,Large-Cap,,917000000.0,640000000.0,-130000000.0,3802000000.0,1795000000.0,959000000.0,99010000000.0,2107000000.0,568000000.0,1976000000.0
